District,Crop,Target Column,Best Parameters,MSE,R²,MAE,MAPE,RMSE
Pune,Fertilizers,POTASH SHARE IN NPK (Percent),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.5553348450745209,0.9668334075745226,0.39770349494066276,3.858537166175982,0.7452079207003378
Pune,Soil Nutrients,NITROGEN PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 3, 'learning_rate': 0.05}",72.48207014402439,0.9308769665240625,4.254660269705678,6.548358308477907,8.51364024046262
Pune,Soil Nutrients,NITROGEN PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.05}",29.96988258532968,0.9530763205814434,2.8241751653607152,5.962864997332346,5.474475553450731
Pune,Soil Nutrients,PHOSPHATE PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",1.4259753980306824,0.9961271542655389,0.8109240791085426,2.6362131142095455,1.1941421180205822
Pune,Soil Nutrients,PHOSPHATE PER HA OF GCA (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.01}",7.1137923560275445,0.9687606563446566,1.4987748937833216,10.143463732444697,2.667169352708512
Pune,Soil Nutrients,POTASH PER HA OF NCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.9691857226203028,0.9948320345303606,0.689716677071655,5.280425726028155,0.984472306680235
Pune,Soil Nutrients,POTASH PER HA OF GCA (Kg per ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.4905657933975718,0.9957643455829095,0.48446582981312764,3.682455039856599,0.7004040215458303
Pune,Weather,Min Temp (Centigrate),"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_depth': 5, 'learning_rate': 0.1}",1.985948403936312e-16,0.999999999999999,1.4092368161300328e-08,7.52941520579842e-08,1.4092368161300328e-08
Pune,Weather,Max Temp (Centigrate),"{'subsample': 0.8, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.0001108338943335247,0.9995809093370513,0.004968002603154725,0.016328148436650036,0.010527767775436762
Pune,Weather,Precipitation (mm),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",3735.9745628208334,0.9467568942808381,34.21620094178245,2.226834607381928,61.12261907690829
Pune,Weather,Irrigated Area,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",43.009610236412314,0.9978165255654007,4.5874803436709675,6.71895878292382,6.558171257020688
Pune,Weather,Annual Rainfall,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",640.77207008825,0.9881648060886542,18.558523934271566,1.8651765219861953,25.31347605699877
Sangli,Rice,RICE AREA (1000 ha),"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",5.841715039943474e-06,0.9999956899541473,0.001142217795892913,0.007102357461036343,0.002416964012959952
Sangli,Rice,RICE PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.12876795023574109,0.9981286425680369,0.24025855521511713,1.053367487186922,0.35884251453212884
Sangli,Rice,RICE YIELD (Kg per ha),"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",22464.000076501015,0.9184163155945757,58.363636427686444,2.2925257849887095,149.8799522167692
Sangli,Wheat,WHEAT AREA (1000 ha),"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.1}",0.261616386669476,0.995877105654206,0.30231270609044486,1.3466578765959225,0.5114844930879879
Sangli,Wheat,WHEAT PRODUCTION (1000 tons),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.8888149121690572,0.9944592166732377,0.6939193163917824,1.7308803581089018,0.9427698086855864
Sangli,Wheat,WHEAT YIELD (Kg per ha),"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",378.55744443061735,0.9974541138749342,15.791054435938607,1.490481624494733,19.45655273758991
